Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades,Sleep_Group,Total_Active_Hours,Social_Share,Study_to_Sleep_Ratio,Physical_to_Study_Ratio,Lifestyle_Balance,Lifestyle_Balance_Score
1607,7.3,0.1,8.2,2.5,5.9,Moderate,Female,7.3,>= 7 hours,15.799999999999999,0.15822784810126583,0.8902439024390244,0.8082191780821919,3.263433774416144,0.23455272273742422
1608,8.3,1.7,5.9,4.1,4.0,High,Male,7.78,< 7 hours,18.1,0.22651933701657453,1.4067796610169492,0.48192771084337344,2.75,0.26666666666666666
1609,7.8,3.4,5.6,4.7,2.5,High,Female,7.55,< 7 hours,18.4,0.2554347826086957,1.392857142857143,0.32051282051282054,2.316606713852541,0.30151298790516196
1610,8.5,1.8,9.7,0.6,3.4,High,Male,8.35,>= 7 hours,14.3,0.04195804195804195,0.8762886597938145,0.39999999999999997,3.477906458393229,0.22331864439142882
1611,8.2,1.5,9.8,1.5,3.0,High,Male,8.5,>= 7 hours,14.2,0.10563380281690142,0.8367346938775508,0.3658536585365854,3.1796226191169286,0.23925605039702846
1612,10.0,1.0,7.2,3.0,2.8,High,Female,8.43,>= 7 hours,16.8,0.17857142857142858,1.3888888888888888,0.27999999999999997,3.9698866482558417,0.20121183253765865
1613,6.5,0.1,6.1,1.7,9.6,Moderate,Female,6.8,< 7 hours,17.9,0.09497206703910616,1.0655737704918034,1.4769230769230768,4.366825696849677,0.18632988222199937
1614,9.4,2.8,5.4,3.9,2.5,High,Male,8.43,< 7 hours,18.599999999999998,0.20967741935483872,1.7407407407407407,0.26595744680851063,3.22335229225724,0.23677873186978052
1615,8.3,3.8,5.0,1.5,5.4,High,Female,8.57,< 7 hours,19.0,0.07894736842105263,1.6600000000000001,0.6506024096385542,2.8571547618799604,0.25925845908049705
1616,5.5,2.1,6.2,1.1,9.1,Low,Male,7.45,< 7 hours,17.799999999999997,0.061797752808988776,0.8870967741935484,1.6545454545454545,3.6272119688083664,0.2161128573190321
1617,9.1,0.5,7.3,5.6,1.5,High,Male,8.43,>= 7 hours,16.7,0.33532934131736525,1.2465753424657533,0.16483516483516483,3.955902762539376,0.2017795844500399
1618,5.9,1.3,7.1,1.9,7.8,Low,Male,7.28,>= 7 hours,16.9,0.11242603550295859,0.8309859154929579,1.3220338983050846,3.1383382014478087,0.24164288932454756
1619,6.4,3.9,5.8,4.4,3.5,High,Female,7.28,< 7 hours,18.200000000000003,0.24175824175824173,1.103448275862069,0.546875,1.2871156384205218,0.4372319366809972
1620,5.9,2.6,8.6,4.1,2.8,Low,Male,7.45,>= 7 hours,15.399999999999999,0.2662337662337662,0.6860465116279071,0.47457627118644063,1.5198684153570665,0.39684611859318036
1621,6.6,1.0,9.8,5.5,1.1,Moderate,Male,8.07,>= 7 hours,14.2,0.38732394366197187,0.6734693877551019,0.16666666666666669,2.92175746198528,0.2549877216256453
1622,7.3,1.7,5.8,2.6,6.6,High,Female,7.68,< 7 hours,18.2,0.14285714285714288,1.2586206896551724,0.9041095890410958,2.8101008285587663,0.2624602458035911
1623,7.7,0.1,7.2,4.7,4.3,Moderate,Female,8.43,>= 7 hours,16.8,0.27976190476190477,1.0694444444444444,0.5584415584415584,3.126233090051562,0.24235179597852138
1624,9.5,0.1,7.8,4.7,1.9,High,Female,9.28,>= 7 hours,16.2,0.29012345679012347,1.217948717948718,0.19999999999999998,4.096746676734276,0.19620359092297418
1625,7.7,1.3,5.7,5.3,4.0,High,Female,8.4,< 7 hours,18.3,0.2896174863387978,1.3508771929824561,0.5194805194805194,2.6675519363891183,0.2726614421129502
1626,7.9,2.7,9.0,2.9,1.5,Moderate,Male,7.92,>= 7 hours,15.000000000000002,0.1933333333333333,0.8777777777777778,0.18987341772151897,2.834901526802416,0.26076288869764314
1627,7.0,2.1,9.0,2.2,3.7,Moderate,Male,7.22,>= 7 hours,15.0,0.14666666666666667,0.7777777777777778,0.5285714285714286,2.2869193252058544,0.30423624709358255
1628,9.6,0.4,8.2,2.4,3.4,High,Male,8.5,>= 7 hours,15.8,0.15189873417721517,1.1707317073170733,0.3541666666666667,3.967786956646404,0.20129687700518228
1629,7.0,2.7,5.3,3.6,5.4,High,Male,7.92,< 7 hours,18.7,0.19251336898395724,1.3207547169811322,0.7714285714285715,1.9137659209004636,0.3431984679438362
1630,5.9,3.6,8.3,5.3,0.9,Low,Female,7.48,>= 7 hours,15.700000000000001,0.3375796178343949,0.7108433734939759,0.15254237288135591,2.2396056200441485,0.3086795484650296
1631,7.4,2.2,9.6,4.3,0.5,Moderate,Male,6.92,>= 7 hours,14.400000000000002,0.29861111111111105,0.7708333333333334,0.06756756756756756,2.972092416687835,0.2517564787261065
1632,7.0,1.6,6.4,1.6,7.4,Moderate,Male,7.42,< 7 hours,17.6,0.09090909090909091,1.09375,1.0571428571428572,3.237282811247729,0.23600029654511911
1633,9.3,0.3,8.4,1.0,5.0,High,Female,8.22,>= 7 hours,15.600000000000001,0.0641025641025641,1.1071428571428572,0.5376344086021505,4.152910625894406,0.19406507750683663
1634,6.3,3.1,9.4,1.2,4.0,Moderate,Male,7.28,>= 7 hours,14.6,0.0821917808219178,0.6702127659574467,0.6349206349206349,2.117388328420966,0.32078133830266975
1635,7.3,1.9,9.4,4.1,1.3,Moderate,Male,8.78,>= 7 hours,14.6,0.28082191780821913,0.776595744680851,0.17808219178082194,2.7147743920996454,0.26919535197796635
1636,9.2,0.0,7.0,5.4,2.4,High,Male,8.52,>= 7 hours,17.0,0.31764705882352945,1.3142857142857143,0.2608695652173913,3.971145930332956,0.2011608619047364
1637,8.7,2.2,7.6,1.9,3.6,High,Male,9.32,>= 7 hours,16.4,0.11585365853658537,1.144736842105263,0.4137931034482759,3.1548903837270372,0.240680236454993
1638,7.1,2.9,9.3,0.7,4.0,Moderate,Male,7.8,>= 7 hours,14.7,0.047619047619047616,0.7634408602150536,0.5633802816901409,2.6638005430837595,0.2729406222420385
1639,7.3,1.6,8.4,1.5,5.2,Moderate,Male,8.18,>= 7 hours,15.600000000000001,0.09615384615384615,0.869047619047619,0.7123287671232877,2.8460498941515415,0.2600070273452875
1640,7.1,3.6,10.0,0.4,2.9,Moderate,Female,7.82,>= 7 hours,14.0,0.028571428571428574,0.71,0.4084507042253521,2.7652606869274847,0.26558586062098577
1641,6.2,3.8,9.8,0.4,3.8,Moderate,Female,7.92,>= 7 hours,14.2,0.028169014084507046,0.6326530612244897,0.6129032258064515,2.3853720883753127,0.29538850498407515
1642,5.1,2.4,6.4,5.2,4.9,Low,Male,6.92,< 7 hours,17.6,0.2954545454545454,0.7968749999999999,0.9607843137254903,1.3391539617733779,0.42750499383198876
1643,6.4,2.7,8.4,1.3,5.2,Moderate,Male,7.35,>= 7 hours,15.600000000000001,0.08333333333333333,0.7619047619047619,0.8125,2.3194827009486403,0.30125175820745215
1644,6.4,3.2,9.0,2.5,2.9,Moderate,Female,7.18,>= 7 hours,15.000000000000002,0.16666666666666666,0.7111111111111111,0.45312499999999994,1.78978583448784,0.35845045438177303
1645,8.0,2.4,9.1,1.9,2.6,Moderate,Male,7.52,>= 7 hours,14.9,0.12751677852348992,0.8791208791208791,0.325,2.865164335019314,0.2587212116545112
1646,7.7,1.8,7.2,0.5,6.8,Moderate,Male,7.42,>= 7 hours,16.8,0.02976190476190476,1.0694444444444444,0.8831168831168831,3.5805027579936315,0.21831664619235458
1647,8.6,0.9,6.0,2.5,6.0,High,Male,8.45,< 7 hours,18.0,0.1388888888888889,1.4333333333333333,0.6976744186046512,3.465063731977619,0.22396096898645848
1648,6.9,1.8,7.7,1.2,6.4,Moderate,Female,6.88,>= 7 hours,16.3,0.07361963190184048,0.8961038961038962,0.927536231884058,2.9904013108611363,0.25060136114084175
1649,5.8,3.5,7.2,2.5,5.0,Low,Male,7.18,>= 7 hours,16.8,0.1488095238095238,0.8055555555555555,0.8620689655172414,1.4809906594348705,0.40306479840910964
1650,7.8,2.2,8.5,1.0,4.5,Moderate,Female,7.65,>= 7 hours,15.5,0.06451612903225806,0.9176470588235294,0.576923076923077,2.99262983566851,0.25046148557685266
1651,6.3,3.2,9.7,0.7,4.1,Moderate,Male,6.62,>= 7 hours,14.299999999999999,0.04895104895104895,0.6494845360824743,0.6507936507936507,2.3171462333367456,0.3014639481220855
1652,5.3,1.3,5.7,4.3,7.4,High,Female,6.98,< 7 hours,18.299999999999997,0.23497267759562845,0.9298245614035087,1.3962264150943398,2.5368944269191287,0.282733912663338
1653,7.7,0.6,5.0,4.8,5.9,High,Female,8.07,< 7 hours,19.0,0.25263157894736843,1.54,0.7662337662337663,3.0138568866708546,0.24913693443350768
1654,6.7,2.3,6.6,0.5,7.9,Moderate,Male,6.92,< 7 hours,17.4,0.02873563218390805,1.0151515151515151,1.1791044776119404,3.518996068956789,0.22128808804891262
1655,6.1,0.8,7.1,3.9,6.1,Moderate,Female,8.5,>= 7 hours,16.9,0.23076923076923078,0.8591549295774648,1.0,2.5078210994141243,0.28507725213438617
1656,9.8,2.4,7.4,2.5,1.9,High,Male,8.9,>= 7 hours,16.6,0.1506024096385542,1.3243243243243243,0.19387755102040813,3.7758001359535265,0.20938899692885538
1657,9.6,3.3,6.6,1.1,3.4,High,Female,8.62,< 7 hours,17.4,0.06321839080459771,1.4545454545454546,0.3541666666666667,3.657412564459561,0.21471149187661423
1658,8.7,2.0,5.3,4.3,3.7,High,Male,7.4,< 7 hours,18.7,0.22994652406417113,1.641509433962264,0.4252873563218391,2.854674529025448,0.2594252750705838
1659,9.0,1.2,8.3,2.3,3.2,High,Male,9.35,>= 7 hours,15.7,0.1464968152866242,1.0843373493975903,0.35555555555555557,3.480780563800788,0.2231754011965624
1660,9.4,2.0,6.6,4.5,1.5,High,Female,8.65,< 7 hours,17.4,0.25862068965517243,1.4242424242424243,0.15957446808510636,3.6134009833765566,0.21675982720845094
1661,6.1,1.6,9.3,4.3,2.7,Moderate,Male,6.62,>= 7 hours,14.7,0.2925170068027211,0.6559139784946235,0.4426229508196722,1.9602295783912655,0.33781163707696255
1662,6.8,1.1,5.9,4.5,5.7,High,Male,7.32,< 7 hours,18.1,0.24861878453038672,1.1525423728813557,0.8382352941176471,2.4689741459426693,0.2882696606919384
1663,6.3,1.8,6.9,5.9,3.1,Moderate,Female,7.0,< 7 hours,17.1,0.34502923976608185,0.9130434782608695,0.4920634920634921,2.1792582836062975,0.3145387731334868
1664,5.4,2.4,8.0,2.5,5.7,Low,Male,6.92,>= 7 hours,16.0,0.15625,0.675,1.0555555555555556,1.7944358444926363,0.3578539840056919
1665,7.2,0.2,7.6,3.0,6.0,Moderate,Male,7.08,>= 7 hours,16.4,0.1829268292682927,0.9473684210526316,0.8333333333333333,3.1432467291003423,0.24135661363742592
1666,6.3,0.7,9.8,5.1,2.1,Moderate,Female,7.58,>= 7 hours,14.2,0.35915492957746475,0.6428571428571428,0.33333333333333337,2.5942243542145693,0.2782241455871849
1667,6.2,1.3,6.0,3.0,7.5,Moderate,Female,7.8,< 7 hours,18.0,0.16666666666666666,1.0333333333333334,1.2096774193548387,2.85073090043004,0.2596909589003798
1668,5.8,3.2,9.0,0.8,5.2,Low,Male,7.2,>= 7 hours,15.0,0.05333333333333334,0.6444444444444444,0.896551724137931,2.25905584998099,0.30683733143322256
1669,7.0,0.7,6.3,1.6,8.4,Moderate,Male,6.58,< 7 hours,17.700000000000003,0.09039548022598869,1.1111111111111112,1.2,3.8421998906876254,0.20651770322889193
1670,9.7,0.5,9.9,0.9,3.0,High,Female,9.3,>= 7 hours,14.1,0.06382978723404256,0.9797979797979797,0.30927835051546393,4.26018387709576,0.19010742273749517
1671,8.9,1.4,5.7,5.1,2.9,High,Female,8.88,< 7 hours,18.3,0.2786885245901639,1.5614035087719298,0.32584269662921345,3.2592176975464526,0.23478489971903901
1672,7.8,1.9,7.5,4.4,2.4,Moderate,Male,7.28,>= 7 hours,16.5,0.26666666666666666,1.04,0.3076923076923077,2.6775299562594377,0.27192164629357357
1673,5.4,2.7,9.5,0.3,6.1,Low,Female,7.25,>= 7 hours,14.500000000000002,0.02068965517241379,0.5684210526315789,1.1296296296296295,2.6575364531836625,0.2734080747519443
1674,7.2,1.6,5.7,3.0,6.5,High,Male,7.35,< 7 hours,18.3,0.16393442622950818,1.263157894736842,0.9027777777777778,2.703547052793176,0.27001142033440906
1675,5.6,1.9,8.8,1.5,6.2,Low,Male,7.22,>= 7 hours,15.2,0.09868421052631579,0.6363636363636362,1.1071428571428572,2.442676128074835,0.2904717036392285
1676,8.4,3.4,7.1,3.9,1.2,High,Male,8.15,>= 7 hours,16.900000000000002,0.23076923076923073,1.183098591549296,0.14285714285714285,3.0203476621077914,0.24873470755405244
1677,5.2,0.5,6.0,2.4,9.9,Low,Male,6.72,< 7 hours,18.0,0.13333333333333333,0.8666666666666667,1.9038461538461537,4.0849316599750685,0.19665947683648968
1678,8.3,2.8,7.9,1.8,3.2,High,Male,8.6,>= 7 hours,16.1,0.11180124223602483,1.0506329113924051,0.38554216867469876,2.910183270288431,0.2557424884911432
1679,7.9,1.4,5.4,6.0,3.3,High,Female,7.78,< 7 hours,18.6,0.3225806451612903,1.462962962962963,0.4177215189873417,2.873441606622043,0.2581683426672544
1680,8.3,1.3,7.0,1.6,5.8,High,Female,8.48,>= 7 hours,17.0,0.09411764705882353,1.1857142857142857,0.6987951807228915,3.392639090737475,0.2276535766638891
1681,6.7,1.6,8.6,3.1,4.0,Moderate,Female,8.85,>= 7 hours,15.4,0.2012987012987013,0.7790697674418605,0.5970149253731343,2.142428528562855,0.31822521686987604
1682,9.6,0.2,7.9,5.1,1.2,High,Female,8.65,>= 7 hours,16.099999999999998,0.31677018633540377,1.2151898734177213,0.125,4.275804017959663,0.1895445692440135
1683,6.2,3.5,5.1,4.4,4.8,High,Male,7.42,< 7 hours,18.9,0.23280423280423285,1.215686274509804,0.7741935483870968,1.1236102527122116,0.47089620080842515
1684,7.2,0.2,9.6,2.8,4.2,Moderate,Male,7.98,>= 7 hours,14.399999999999999,0.19444444444444445,0.75,0.5833333333333334,2.9166190472303146,0.2553222531834344
1685,5.1,2.8,7.4,0.7,8.0,Low,Male,7.88,>= 7 hours,16.6,0.04216867469879518,0.6891891891891891,1.5686274509803924,3.13315602335196,0.24194586276203703
1686,7.5,3.3,9.3,2.4,1.5,Moderate,Male,8.4,>= 7 hours,14.700000000000001,0.16326530612244897,0.8064516129032258,0.2,2.65377090194312,0.273689847239242
1687,5.1,2.8,7.1,3.4,5.6,Low,Female,6.25,>= 7 hours,16.9,0.20118343195266272,0.7183098591549295,1.0980392156862746,1.3375973484822203,0.4277896707272065
1688,9.6,0.5,8.4,0.0,5.5,High,Male,9.25,>= 7 hours,15.6,0.0,1.1428571428571428,0.5729166666666667,4.539456648836584,0.18052312047789443
1689,9.6,0.5,5.5,2.0,6.4,High,Male,7.98,< 7 hours,18.5,0.10810810810810811,1.7454545454545454,0.6666666666666667,4.155618686389148,0.193963142122982
1690,7.9,1.8,5.2,1.9,7.2,High,Female,7.68,< 7 hours,18.8,0.10106382978723404,1.5192307692307692,0.9113924050632911,3.3035334618152934,0.2323671952066536
1691,9.1,2.8,8.6,2.4,1.1,High,Female,8.1,>= 7 hours,15.399999999999999,0.15584415584415584,1.058139534883721,0.1208791208791209,3.5744463440743752,0.21860569012802505
1692,6.4,3.3,9.9,2.2,2.2,Moderate,Female,7.25,>= 7 hours,14.099999999999998,0.15602836879432627,0.6464646464646465,0.34375,1.9855729651664782,0.33494408331910897
1693,5.0,0.6,6.6,3.5,8.3,Low,Female,7.22,< 7 hours,17.4,0.20114942528735633,0.7575757575757576,1.6600000000000001,3.204684071792413,0.23782999695711035
1694,8.9,3.0,8.0,2.6,1.5,High,Male,8.22,>= 7 hours,16.0,0.1625,1.1125,0.16853932584269662,3.3276618417942254,0.23107165868241808
1695,8.2,2.5,7.8,5.4,0.1,High,Male,8.5,>= 7 hours,16.200000000000003,0.3333333333333333,1.0512820512820513,0.012195121951219514,3.5142566781611158,0.2215204121727855
1696,9.4,0.9,5.4,2.9,5.4,High,Female,8.9,< 7 hours,18.6,0.15591397849462363,1.7407407407407407,0.574468085106383,3.662876829305985,0.2144598788702807
1697,7.6,3.3,7.2,3.4,2.5,Moderate,Male,7.58,>= 7 hours,16.799999999999997,0.2023809523809524,1.0555555555555556,0.32894736842105265,2.3021728866442674,0.30283090387075995
1698,8.1,3.3,5.8,3.6,3.2,High,Male,8.05,< 7 hours,18.2,0.19780219780219782,1.396551724137931,0.39506172839506176,2.3727621035409343,0.2964928949332472
1699,8.0,0.7,5.6,5.9,3.8,High,Male,7.32,< 7 hours,18.4,0.3206521739130435,1.4285714285714286,0.475,3.1144823004794873,0.24304394258384912
1700,5.9,2.7,8.0,3.9,3.5,Low,Female,6.95,>= 7 hours,16.0,0.24375,0.7375,0.5932203389830508,1.361371857110809,0.42348264505172944
1701,5.4,3.6,6.9,1.9,6.2,Low,Male,5.88,< 7 hours,17.1,0.11111111111111109,0.782608695652174,1.1481481481481481,1.920720350979462,0.3423812894872495
1702,9.3,3.7,6.5,3.9,0.6,High,Female,8.1,< 7 hours,17.5,0.22285714285714286,1.4307692307692308,0.06451612903225806,3.61420807370024,0.21672191284561576
1703,8.9,3.7,6.2,3.0,2.2,High,Male,8.72,< 7 hours,17.8,0.16853932584269662,1.435483870967742,0.24719101123595508,3.029301349596416,0.2481819832364145
1704,5.0,2.3,6.7,1.9,8.1,Low,Male,6.6,< 7 hours,17.299999999999997,0.10982658959537574,0.7462686567164178,1.6199999999999999,2.868652413009751,0.2584879418572566
1705,8.2,3.4,8.0,3.8,0.6,High,Male,8.15,>= 7 hours,15.999999999999998,0.23750000000000002,1.025,0.07317073170731708,3.141125063837265,0.2414802703575864
1706,7.3,0.0,7.8,4.0,4.9,Moderate,Female,6.88,>= 7 hours,16.200000000000003,0.24691358024691354,0.9358974358974359,0.6712328767123288,3.0380915061926625,0.24764173829801486
1707,8.0,2.9,7.9,0.3,4.9,Moderate,Male,8.12,>= 7 hours,16.1,0.018633540372670804,1.0126582278481011,0.6125,3.2510254792398454,0.2352373574055399
1708,6.4,0.3,7.1,3.3,6.9,Moderate,Female,6.92,>= 7 hours,16.9,0.1952662721893491,0.9014084507042255,1.078125,3.063086678499321,0.24611830342968333
1709,6.6,2.9,8.2,2.0,4.3,Moderate,Female,7.85,>= 7 hours,15.8,0.12658227848101264,0.8048780487804879,0.6515151515151515,2.004162335407655,0.3328714924003277
1710,8.2,2.2,5.1,4.2,4.3,High,Female,8.7,< 7 hours,18.9,0.22222222222222224,1.607843137254902,0.524390243902439,2.510478042126638,0.28486148837843256
1711,6.9,3.8,9.1,2.5,1.7,Moderate,Male,7.2,>= 7 hours,14.899999999999999,0.16778523489932887,0.7582417582417583,0.24637681159420288,2.2867371223353743,0.3042531126704332
1712,6.7,1.9,6.5,3.1,5.8,Moderate,Male,7.18,< 7 hours,17.5,0.17714285714285716,1.0307692307692309,0.8656716417910447,2.25,0.3076923076923077
1713,5.8,3.9,5.5,5.6,3.2,High,Male,7.2,< 7 hours,18.5,0.30270270270270266,1.0545454545454545,0.5517241379310345,1.276388133236386,0.43929239719690516
1714,8.6,1.7,8.2,1.9,3.6,High,Male,8.65,>= 7 hours,15.799999999999999,0.12025316455696203,1.048780487804878,0.4186046511627907,3.215068687705858,0.2372440579477891
1715,6.5,2.3,7.5,3.5,4.2,Moderate,Female,7.0,>= 7 hours,16.5,0.21212121212121213,0.8666666666666667,0.6461538461538462,1.7670597047072294,0.3613944427360326
1716,5.4,0.2,6.3,0.4,11.7,Low,Female,6.32,< 7 hours,17.7,0.02259887005649718,0.8571428571428572,2.1666666666666665,5.413794110110455,0.15591395402350677
1717,5.5,3.3,5.2,4.0,6.0,High,Female,7.38,< 7 hours,18.8,0.2127659574468085,1.0576923076923077,1.0909090909090908,1.2622730819174326,0.4420332841305043
1718,7.4,1.2,7.6,2.3,5.5,Moderate,Male,7.58,>= 7 hours,16.4,0.1402439024390244,0.9736842105263159,0.7432432432432432,2.857738033247041,0.25921926045307553
1719,7.8,0.5,10.0,2.4,3.3,Moderate,Female,8.57,>= 7 hours,14.0,0.17142857142857143,0.78,0.4230769230769231,3.095157508108432,0.24419085176088956
1720,6.8,3.3,7.3,4.3,2.3,Moderate,Male,7.08,>= 7 hours,16.7,0.25748502994011974,0.9315068493150684,0.338235294117647,1.9311050377094112,0.341168258091998
1721,5.5,3.4,8.7,1.3,5.1,Low,Female,6.85,>= 7 hours,15.3,0.08496732026143791,0.632183908045977,0.9272727272727272,1.9137659209004638,0.3431984679438361
1722,9.9,1.0,7.3,0.2,5.6,High,Male,8.3,>= 7 hours,16.7,0.011976047904191617,1.356164383561644,0.5656565656565656,4.497684589504545,0.18189475655061554
1723,7.0,2.3,9.8,2.5,2.4,Moderate,Male,7.72,>= 7 hours,14.200000000000001,0.176056338028169,0.7142857142857142,0.34285714285714286,2.301448819041316,0.3028973201802907
1724,5.2,1.3,7.9,5.7,3.9,Low,Female,7.6,>= 7 hours,16.099999999999998,0.3540372670807454,0.6582278481012658,0.75,1.9687136240025704,0.3368462326291174
1725,9.3,0.9,6.1,1.2,6.5,High,Female,8.22,< 7 hours,17.9,0.0670391061452514,1.5245901639344264,0.6989247311827956,4.118555572042218,0.19536761610287973
1726,7.5,1.9,6.3,3.0,5.3,Moderate,Female,8.5,< 7 hours,17.7,0.16949152542372883,1.1904761904761905,0.7066666666666667,2.491819950691997,0.28638360915539857
1727,5.2,0.5,9.4,4.5,4.4,Low,Female,7.25,>= 7 hours,14.6,0.3082191780821918,0.5531914893617021,0.8461538461538461,2.129945226212793,0.3194944089197342
1728,6.8,3.0,8.9,4.0,1.3,Moderate,Male,6.22,>= 7 hours,15.100000000000001,0.2649006622516556,0.7640449438202247,0.1911764705882353,2.3041628993338703,0.30264851657332126
1729,8.6,0.8,6.7,2.8,5.1,High,Female,8.8,< 7 hours,17.299999999999997,0.161849710982659,1.2835820895522387,0.5930232558139534,3.348009358808106,0.22999030532770612
1730,6.6,0.6,7.0,5.9,3.9,Moderate,Female,7.08,>= 7 hours,17.0,0.3470588235294118,0.9428571428571428,0.5909090909090909,2.6888659319497505,0.2710860243900081
1731,6.1,2.4,7.2,0.4,7.9,Moderate,Female,8.22,>= 7 hours,16.8,0.023809523809523808,0.8472222222222221,1.2950819672131149,3.414674215792775,0.22651728103121707
1732,7.6,3.5,6.4,0.5,6.0,Moderate,Male,7.8,< 7 hours,17.6,0.028409090909090908,1.1874999999999998,0.7894736842105263,3.0994623189622206,0.24393442900413095
1733,9.7,1.5,7.9,3.9,1.0,High,Male,9.22,>= 7 hours,16.1,0.24223602484472048,1.2278481012658227,0.10309278350515465,3.989465294163283,0.20042227794826192
1734,5.7,1.2,5.7,4.9,6.5,High,Female,6.65,< 7 hours,18.3,0.2677595628415301,1.0,1.1403508771929824,2.342897067023361,0.2991417264577748
1735,6.1,2.9,9.7,2.8,2.5,Moderate,Male,6.25,>= 7 hours,14.3,0.19580419580419578,0.6288659793814433,0.4098360655737705,1.6918924315688628,0.3714858692987185
1736,6.6,1.9,8.0,5.9,1.6,Moderate,Female,8.52,>= 7 hours,16.0,0.36875,0.825,0.24242424242424246,2.6166135875720484,0.27650175386066966
1737,9.7,3.4,9.4,0.7,0.8,High,Male,9.0,>= 7 hours,14.6,0.04794520547945205,1.0319148936170213,0.08247422680412372,4.222558466143482,0.1914770330447702
1738,7.0,3.8,7.1,3.6,2.5,Moderate,Male,7.78,>= 7 hours,16.9,0.21301775147928997,0.9859154929577465,0.35714285714285715,1.936276495407272,0.34056738238518525
1739,8.5,3.8,6.2,4.1,1.4,High,Male,7.32,< 7 hours,17.799999999999997,0.2303370786516854,1.3709677419354838,0.16470588235294117,2.958039891549808,0.252650308587072
1740,8.9,2.2,8.3,1.5,3.1,High,Male,8.43,>= 7 hours,15.700000000000001,0.09554140127388534,1.072289156626506,0.34831460674157305,3.3807050546693165,0.22827375674016617
1741,7.4,2.5,7.0,1.2,5.9,Moderate,Female,7.78,>= 7 hours,17.0,0.07058823529411765,1.0571428571428572,0.7972972972972973,2.8873286384938357,0.25724606612819206
1742,8.7,1.6,6.8,2.4,4.5,High,Female,8.55,< 7 hours,17.2,0.13953488372093023,1.2794117647058822,0.5172413793103449,3.17804971641414,0.23934612268287264
1743,7.0,2.2,7.7,3.0,4.1,Moderate,Female,7.62,>= 7 hours,16.299999999999997,0.18404907975460125,0.9090909090909091,0.5857142857142856,2.099801577927464,0.32260129394107956
1744,5.8,0.5,9.7,3.6,4.4,Low,Male,6.62,>= 7 hours,14.3,0.2517482517482517,0.5979381443298969,0.7586206896551725,2.24258035902098,0.308396366251329
